EmployeeID,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager
1212,3,3,2,3,4,34,No,Travel_Rarely,Sales,4,3,Medical,1,Female,1,Sales Executive,Married,12610,2,Y,14,8,1,6,6,4,1,2
1213,3,3,2,4,1,41,Yes,Travel_Rarely,Research & Development,7,2,Life Sciences,1,Female,1,Research Scientist,Single,20990,8,Y,12,8,1,8,2,6,0,5
1214,3,4,3,2,3,49,No,Travel_Frequently,Sales,1,4,Life Sciences,1,Female,2,Manufacturing Director,Married,58100,1,Y,21,8,1,10,2,10,1,7
1215,3,3,4,3,3,37,Yes,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Male,1,Sales Executive,Single,56470,6,Y,19,8,0,7,2,0,0,0
1216,3,3,4,3,3,33,No,Travel_Frequently,Research & Development,10,2,Medical,1,Male,2,Research Scientist,Married,34200,1,Y,14,8,0,8,3,8,3,0
1217,2,3,1,2,3,27,No,Travel_Rarely,Sales,5,4,Medical,1,Female,4,Manufacturing Director,Married,44000,9,Y,17,8,1,6,3,2,2,2
1218,2,3,4,4,2,32,No,Travel_Frequently,Research & Development,9,2,Medical,1,Female,2,Research Scientist,Single,35000,0,Y,16,8,1,8,2,7,3,6
1219,3,3,3,1,2,59,No,Travel_Rarely,Sales,2,2,Marketing,1,Female,5,Sales Representative,Married,20660,4,Y,12,8,1,12,3,1,0,0
1220,3,3,4,3,3,30,No,Travel_Rarely,Research & Development,11,4,Medical,1,Male,2,Laboratory Technician,Divorced,171690,1,Y,17,8,2,1,2,1,0,0
1221,3,3,4,3,3,38,No,Travel_Frequently,Sales,18,4,Life Sciences,1,Male,2,Healthcare Representative,Single,41620,0,Y,15,8,1,10,1,9,1,8
1222,3,4,3,3,2,36,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,Male,1,Sales Executive,Married,92040,6,Y,23,8,1,17,2,7,7,7
1223,3,3,1,2,3,35,No,Travel_Rarely,Human Resources,3,4,Human Resources,1,Male,2,Manager,Married,32940,0,Y,11,8,0,6,2,5,0,3
1224,2,3,4,3,3,29,No,Travel_Rarely,Sales,29,4,Life Sciences,1,Male,2,Laboratory Technician,Single,21270,0,Y,11,8,1,10,3,9,0,8
1225,3,3,NA,3,2,31,No,Travel_Rarely,Research & Development,2,2,Medical,1,Male,2,Laboratory Technician,Divorced,39750,1,Y,15,8,1,5,3,5,4,3
1226,2,3,2,4,3,34,No,Travel_Rarely,Research & Development,28,3,Technical Degree,1,Male,1,Laboratory Technician,Divorced,107930,0,Y,11,8,3,3,1,2,1,2
1227,3,3,3,3,3,28,Yes,Travel_Rarely,Research & Development,1,4,Life Sciences,1,Male,5,Research Director,Single,100960,5,Y,13,8,0,6,2,4,0,3
1228,4,3,2,1,3,29,No,Travel_Rarely,Research & Development,16,2,Life Sciences,1,Female,4,Laboratory Technician,Divorced,36460,1,Y,14,8,0,10,3,10,8,8
1229,3,3,1,2,2,32,No,Travel_Rarely,Human Resources,22,3,Human Resources,1,Female,2,Research Director,Divorced,74460,0,Y,19,8,0,7,3,6,0,5
1230,4,3,4,4,2,22,No,Non-Travel,Research & Development,8,3,Life Sciences,1,Female,3,Sales Executive,Divorced,108510,1,Y,16,8,1,1,2,1,0,0
1231,3,3,1,4,3,53,No,Travel_Rarely,Research & Development,11,3,Medical,1,Male,2,Manager,Married,21090,2,Y,13,8,0,31,3,25,3,7
1232,3,3,4,4,3,38,No,Travel_Rarely,Research & Development,29,3,Life Sciences,1,Female,1,Manufacturing Director,Single,37220,5,Y,14,8,0,6,0,3,1,2
1233,2,3,1,3,2,24,No,Non-Travel,Research & Development,1,5,Life Sciences,1,Male,3,Research Scientist,Divorced,93800,0,Y,16,8,0,5,2,4,1,3
1234,3,3,3,1,3,36,Yes,Travel_Rarely,Research & Development,1,3,Life Sciences,1,Male,1,Research Director,Single,54860,7,Y,12,8,1,10,2,5,0,3
1235,3,3,1,2,3,34,No,Travel_Rarely,Sales,24,3,Marketing,1,Male,4,Research Scientist,Single,27420,0,Y,11,8,1,13,2,12,2,11
1236,3,3,3,4,3,21,No,Travel_Rarely,Sales,2,3,Life Sciences,1,Male,2,Manufacturing Director,Single,137570,1,Y,12,8,1,0,3,0,0,0
1237,1,3,2,1,3,34,Yes,Travel_Rarely,Sales,15,2,Marketing,1,Female,2,Research Scientist,Single,84630,2,Y,13,8,0,8,2,4,1,3
1238,3,3,3,3,2,53,No,Travel_Rarely,Sales,2,1,Life Sciences,1,Male,5,Human Resources,Divorced,31620,4,Y,15,8,0,26,4,14,4,8
1239,3,3,2,1,3,32,Yes,Travel_Frequently,Research & Development,10,3,Medical,1,Female,2,Manufacturing Director,Single,165980,1,Y,13,8,0,10,2,10,6,7
1240,2,4,3,2,3,42,No,Travel_Rarely,Research & Development,10,3,Technical Degree,1,Male,2,Laboratory Technician,Married,66510,0,Y,20,8,0,10,5,9,4,2
1241,3,3,1,4,3,44,No,Travel_Rarely,Research & Development,3,1,Life Sciences,1,Female,1,Manufacturing Director,Married,23450,3,Y,15,8,2,24,0,22,5,17
1242,1,3,2,1,2,46,No,Travel_Rarely,Sales,2,3,Life Sciences,1,Female,1,Research Scientist,Single,34200,3,Y,13,8,2,22,3,2,2,1
1243,3,3,3,4,3,33,No,Travel_Rarely,Sales,3,3,Medical,1,Male,1,Manufacturing Director,Single,43730,4,Y,14,8,0,7,3,1,0,0
1244,3,4,4,4,4,44,No,Travel_Rarely,Human Resources,26,3,Life Sciences,1,Male,5,Healthcare Representative,Married,47590,2,Y,21,8,0,9,2,4,1,3
1245,3,3,4,3,3,30,No,Travel_Rarely,Research & Development,1,4,Technical Degree,1,Female,1,Research Scientist,Single,53010,1,Y,16,8,1,10,3,10,1,8
1246,3,3,4,4,4,39,Yes,Travel_Rarely,Human Resources,1,4,Medical,1,Male,1,Sales Executive,Married,36730,3,Y,14,8,1,19,3,1,0,0
1247,2,3,2,4,2,24,Yes,Travel_Rarely,Human Resources,2,5,Human Resources,1,Male,3,Sales Executive,Married,47680,2,Y,11,8,1,6,2,2,2,0
1248,2,3,4,3,2,43,No,Travel_Rarely,Sales,9,5,Technical Degree,1,Female,1,Research Director,Divorced,12740,1,Y,19,8,0,6,3,5,1,4
1249,2,3,1,3,3,50,Yes,Travel_Rarely,Research & Development,12,4,Medical,1,Male,1,Research Director,Married,49000,1,Y,11,8,0,3,3,3,0,2
1250,3,3,4,4,3,35,No,Travel_Rarely,Sales,2,4,Marketing,1,Male,3,Manufacturing Director,Married,104660,1,Y,13,8,0,2,1,2,2,2
1251,2,3,2,1,4,36,No,Travel_Rarely,Research & Development,25,1,Life Sciences,1,Female,4,Sales Executive,Married,170070,9,Y,12,8,1,6,2,1,0,0
1252,2,3,3,1,3,33,No,Travel_Frequently,Sales,9,2,Marketing,1,Male,4,Human Resources,Married,29090,2,Y,11,8,0,10,2,5,1,3
1253,3,3,3,4,3,35,No,Travel_Rarely,Research & Development,10,1,Medical,1,Male,1,Research Scientist,Divorced,57650,1,Y,14,8,1,1,2,1,0,0
1254,2,3,4,1,3,27,No,Travel_Rarely,Sales,8,2,Marketing,1,Female,3,Research Scientist,Divorced,45990,1,Y,15,8,1,1,3,1,0,0
1255,3,3,1,3,2,26,Yes,Travel_Rarely,Sales,4,3,Marketing,1,Male,2,Manager,Single,24040,1,Y,12,8,0,1,6,1,0,1
1256,3,4,4,3,3,27,No,Travel_Frequently,Sales,24,3,Life Sciences,1,Male,4,Healthcare Representative,Single,31720,1,Y,20,8,1,9,1,9,1,7
1257,1,3,3,4,3,30,No,Travel_Frequently,Research & Development,1,4,Medical,1,Male,1,Research Scientist,Single,20330,1,Y,14,8,1,12,3,12,3,7
1258,3,3,2,3,3,41,Yes,Travel_Rarely,Sales,20,4,Marketing,1,Male,2,Sales Executive,Married,102090,1,Y,13,8,1,23,2,22,15,8
1259,2,3,2,3,3,34,No,Non-Travel,Research & Development,7,2,Technical Degree,1,Female,1,Research Scientist,Single,86200,0,Y,13,8,1,10,2,9,8,7
1260,2,3,2,2,3,37,No,Travel_Rarely,Research & Development,17,3,Life Sciences,1,Female,3,Sales Executive,Married,20640,4,Y,16,8,0,8,3,1,0,0
1261,3,3,1,4,NA,46,No,Travel_Frequently,Research & Development,20,3,Technical Degree,1,Male,3,Sales Executive,Single,40350,4,Y,14,8,1,14,2,9,0,8
1262,3,3,4,4,3,35,No,Travel_Rarely,Research & Development,8,4,Medical,1,Female,3,Research Scientist,Married,38380,1,Y,16,8,1,1,2,1,0,1
1263,1,3,1,3,3,48,Yes,Travel_Rarely,Research & Development,2,4,Technical Degree,1,Female,1,Sales Executive,Single,45910,9,Y,16,8,0,23,6,1,0,0
1264,3,4,3,3,2,28,Yes,Travel_Rarely,Research & Development,10,1,Medical,1,Male,1,Sales Executive,Single,25610,1,Y,22,8,1,2,3,2,2,2
1265,3,3,2,1,2,44,No,Travel_Rarely,Research & Development,1,1,Medical,1,Female,3,Research Scientist,Divorced,15630,5,Y,12,8,2,9,3,4,1,3
1266,3,3,3,1,3,35,No,Non-Travel,Research & Development,5,4,Technical Degree,1,Female,3,Manufacturing Director,Married,48980,2,Y,15,8,2,10,2,4,2,3
1267,3,4,3,4,2,26,No,Travel_Rarely,Research & Development,4,4,Life Sciences,1,Female,3,Sales Executive,Married,47890,7,Y,20,8,1,5,2,2,0,0
1268,3,3,1,4,3,33,No,Travel_Frequently,Sales,29,4,Life Sciences,1,Female,1,Human Resources,Single,31800,1,Y,14,8,1,15,2,15,8,12
1269,3,4,2,1,2,35,No,Travel_Frequently,Research & Development,15,3,Medical,1,Male,3,Manufacturing Director,Married,65490,1,Y,20,8,0,9,3,9,1,8
1270,2,3,3,1,3,35,No,Travel_Rarely,Human Resources,3,2,Life Sciences,1,Female,1,Laboratory Technician,Married,63880,3,Y,13,8,0,4,6,2,2,2
1271,3,3,4,4,2,31,No,Travel_Rarely,Sales,10,2,Life Sciences,1,Female,2,Research Scientist,Divorced,112440,3,Y,12,8,1,10,3,7,1,7
1272,3,3,1,3,4,37,No,Travel_Rarely,Sales,4,3,Marketing,1,Male,4,Human Resources,Divorced,160320,1,Y,13,8,0,7,2,7,0,7
1273,3,3,1,4,3,32,No,Travel_Rarely,Research & Development,21,3,Other,1,Male,2,Sales Executive,Married,23620,1,Y,11,8,0,9,2,9,7,8
1274,3,3,4,4,3,38,No,Travel_Frequently,Research & Development,25,3,Medical,1,Male,2,Manufacturing Director,Single,163280,1,Y,17,8,3,10,2,10,9,9
1275,3,3,2,3,2,50,No,Travel_Rarely,Sales,2,4,Marketing,1,Female,4,Research Scientist,Divorced,83760,5,Y,14,8,3,29,2,27,13,8
1276,3,3,1,1,2,59,No,Travel_Rarely,Research & Development,1,3,Technical Degree,1,Male,1,Laboratory Technician,Single,166060,7,Y,11,8,0,28,6,21,7,9
1277,3,3,3,3,3,36,No,Travel_Rarely,Sales,1,2,Marketing,1,Female,2,Sales Executive,Divorced,86060,1,Y,14,8,2,17,3,17,12,8
1278,3,3,4,3,3,55,No,Travel_Rarely,Research & Development,7,3,Medical,1,Male,3,Research Scientist,Divorced,22720,2,Y,17,8,1,21,2,5,0,2
1279,3,3,2,2,3,36,No,Travel_Frequently,Research & Development,3,3,Life Sciences,1,Female,2,Laboratory Technician,Single,20180,1,Y,13,8,0,6,5,6,0,3
1280,3,3,2,1,3,45,No,Travel_Rarely,Research & Development,1,2,Medical,1,Female,1,Sales Executive,Divorced,70830,2,Y,12,8,1,25,5,1,0,0
1281,3,3,2,1,2,35,No,Travel_Frequently,Human Resources,9,3,Other,1,Female,2,Sales Representative,Married,40840,4,Y,13,8,1,5,3,3,1,2
1282,4,3,4,3,2,36,Yes,Travel_Rarely,Sales,7,2,Life Sciences,1,Male,4,Laboratory Technician,Married,144110,0,Y,18,8,3,2,2,1,0,0
1283,2,3,1,3,2,59,No,Travel_Frequently,Research & Development,10,4,Life Sciences,1,Male,3,Research Scientist,Single,23080,7,Y,19,8,1,20,4,4,1,3
1284,3,3,3,2,3,29,No,Travel_Rarely,Research & Development,28,4,Life Sciences,1,Female,1,Sales Representative,Married,48410,0,Y,11,8,0,6,3,5,0,4
1285,1,4,3,2,3,31,No,Travel_Rarely,Research & Development,3,2,Medical,1,Female,3,Sales Executive,Single,42850,1,Y,21,8,1,1,2,1,1,0
1286,2,3,2,2,3,32,No,Travel_Rarely,Sales,3,4,Life Sciences,1,Male,2,Manufacturing Director,Married,97150,1,Y,15,8,1,10,1,10,0,9
1287,3,3,2,4,3,36,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Male,2,Sales Representative,Married,43200,3,Y,17,8,0,5,2,1,0,0
1288,3,3,3,4,3,31,No,Travel_Rarely,Research & Development,27,3,Medical,1,Female,2,Research Director,Single,21320,1,Y,18,8,0,11,3,11,1,8
1289,4,3,3,1,3,35,No,Travel_Rarely,Research & Development,2,4,Medical,1,Male,2,Healthcare Representative,Single,101240,0,Y,14,8,1,16,2,15,2,8
1290,1,3,4,1,4,45,No,Travel_Rarely,Human Resources,14,3,Human Resources,1,Female,1,Sales Executive,Married,54730,4,Y,13,8,0,17,3,0,0,0
1291,3,3,1,3,4,37,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,Female,3,Sales Executive,Single,52070,4,Y,17,8,3,16,3,5,0,2
1292,3,3,2,2,3,46,No,Travel_Rarely,Research & Development,9,3,Medical,1,Male,3,Manager,Divorced,164370,8,Y,15,8,1,16,0,4,0,2
1293,3,3,4,4,2,30,No,Travel_Rarely,Sales,18,3,Life Sciences,1,Male,4,Human Resources,Married,22960,1,Y,18,8,1,10,2,10,3,0
1294,3,3,2,3,3,35,No,Travel_Rarely,Research & Development,20,4,Life Sciences,1,Female,3,Human Resources,Single,40690,1,Y,13,8,0,6,5,6,0,4
1295,3,3,1,4,3,55,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Female,2,Laboratory Technician,Married,74410,3,Y,12,8,1,24,4,1,1,0
1296,4,3,2,4,3,38,No,Non-Travel,Sales,11,1,Marketing,1,Male,2,Laboratory Technician,Divorced,24300,7,Y,13,8,2,17,2,13,1,9
1297,3,3,1,2,3,34,No,Travel_Rarely,Research & Development,8,2,Medical,1,Male,1,Research Scientist,Married,58780,1,Y,14,8,0,5,1,5,1,3
1298,3,3,4,4,2,56,No,Travel_Rarely,Human Resources,2,1,Medical,1,Male,2,Sales Executive,Single,26440,4,Y,11,8,1,37,2,6,0,2
1299,3,4,3,1,3,23,No,Travel_Rarely,Research & Development,10,3,Medical,1,Male,2,Laboratory Technician,Divorced,64390,3,Y,22,8,3,3,2,0,0,0
1300,2,3,4,4,3,51,No,Travel_Rarely,Research & Development,29,4,Life Sciences,1,Female,5,Manufacturing Director,Married,24510,3,Y,17,8,0,10,2,4,0,3
1301,4,4,3,4,3,30,No,Travel_Rarely,Sales,8,2,Technical Degree,1,Male,1,Sales Representative,Married,63920,1,Y,21,8,1,11,2,11,10,8
1302,3,4,3,4,3,46,Yes,Travel_Rarely,Sales,1,2,Medical,1,Female,2,Research Scientist,Single,97140,1,Y,22,8,0,9,0,9,4,7
1303,2,3,3,2,2,40,No,Travel_Frequently,Research & Development,6,3,Medical,1,Male,1,Healthcare Representative,Married,60770,1,Y,16,8,2,22,2,22,11,11
1304,3,3,3,4,1,51,No,Travel_Rarely,Research & Development,8,4,Life Sciences,1,Female,5,Sales Representative,Single,24500,0,Y,12,8,1,11,2,10,1,0
1305,3,3,3,2,2,30,No,Travel_Rarely,Research & Development,9,3,Life Sciences,1,Male,1,Manufacturing Director,Divorced,92500,1,Y,12,8,3,11,0,11,2,7
1306,3,3,3,1,2,46,No,Travel_Frequently,Research & Development,12,1,Medical,1,Male,1,Laboratory Technician,Married,20740,2,Y,15,8,1,21,3,10,9,5
1307,2,3,2,3,3,32,No,Travel_Rarely,Sales,15,3,Marketing,1,Male,1,Research Scientist,Single,101690,1,Y,14,8,0,12,6,11,5,7
1308,2,4,1,3,1,54,No,Travel_Rarely,Research & Development,25,1,Medical,1,Female,1,Laboratory Technician,Married,48550,9,Y,25,8,1,16,2,4,0,3
1309,3,4,1,3,2,24,No,Travel_Rarely,Sales,6,2,Marketing,1,Male,2,Research Scientist,Married,40870,0,Y,20,8,3,4,1,3,0,2
1310,2,3,2,3,4,28,No,Non-Travel,Sales,9,4,Medical,1,Male,2,Laboratory Technician,Married,23670,1,Y,13,8,0,5,2,5,0,4
1311,4,3,4,3,2,58,No,Travel_Rarely,Research & Development,8,4,Life Sciences,1,Male,2,Sales Executive,Single,29720,0,Y,14,8,0,38,2,37,1,8
1312,2,3,2,2,4,44,No,Non-Travel,Research & Development,23,2,Medical,1,Female,1,Research Scientist,Married,195860,4,Y,16,8,0,17,3,3,1,2
1313,3,3,3,1,3,37,Yes,Travel_Rarely,Human Resources,9,3,Human Resources,1,Male,2,Healthcare Representative,Divorced,54840,NA,Y,17,8,0,7,4,3,0,2
1314,2,3,4,1,3,32,No,Travel_Rarely,Human Resources,12,2,Human Resources,1,Female,1,Sales Representative,Single,20610,1,Y,15,8,1,1,2,1,0,0
1315,3,4,4,4,3,20,Yes,Travel_Frequently,Sales,4,4,Life Sciences,1,Female,2,Healthcare Representative,Single,99240,1,Y,22,8,0,1,3,1,1,0
1316,2,4,1,3,3,34,No,Travel_Rarely,Research & Development,1,4,Other,1,Male,4,Laboratory Technician,Single,41980,1,Y,22,8,1,16,2,16,2,10
1317,3,4,3,4,4,37,No,Non-Travel,Sales,24,2,Life Sciences,1,Male,1,Research Scientist,Divorced,68150,5,Y,20,8,1,17,3,1,0,0
1318,3,3,3,4,3,59,No,Non-Travel,Research & Development,12,2,Life Sciences,1,Male,2,Sales Executive,Married,47230,9,Y,14,8,0,30,0,3,2,2
1319,2,3,1,2,2,50,No,Travel_Frequently,Research & Development,3,4,Medical,1,Male,4,Research Scientist,Married,61420,3,Y,13,8,2,28,3,8,0,7
1320,2,3,3,3,3,25,Yes,Travel_Rarely,Sales,10,1,Marketing,1,Male,2,Research Director,Single,82370,1,Y,13,8,0,6,6,6,0,3
1321,3,4,4,4,3,25,No,Travel_Rarely,Research & Development,26,3,Technical Degree,1,Male,1,Laboratory Technician,Married,88530,1,Y,22,8,1,2,3,2,2,1
1322,3,3,2,4,3,22,No,Travel_Rarely,Research & Development,2,1,Life Sciences,1,Male,1,Sales Representative,Single,193310,1,Y,12,8,1,1,2,0,0,0
1323,3,3,1,1,2,51,No,Travel_Frequently,Research & Development,1,3,Life Sciences,1,Female,1,Sales Executive,Single,20730,3,Y,14,8,1,23,4,13,12,8
1324,3,3,1,3,NA,34,Yes,Travel_Frequently,Human Resources,4,4,Life Sciences,1,Female,5,Sales Executive,Single,55620,1,Y,15,8,0,9,3,9,0,6
1325,3,3,4,4,3,54,No,Non-Travel,Research & Development,9,3,Life Sciences,1,Male,1,Laboratory Technician,Single,196130,2,Y,17,8,0,23,5,5,4,4
1326,3,3,2,3,3,24,No,Travel_Rarely,Research & Development,2,1,Life Sciences,1,Male,2,Laboratory Technician,Married,34070,0,Y,13,8,1,6,4,5,1,2
1327,3,3,3,2,3,34,No,Travel_Rarely,Sales,4,3,Marketing,1,Female,2,Sales Representative,Divorced,50630,6,Y,12,8,1,12,2,1,0,0
1328,3,3,3,4,3,37,No,Travel_Rarely,Sales,6,1,Technical Degree,1,Male,1,Laboratory Technician,Single,46390,2,Y,12,8,2,12,3,5,1,3
1329,3,4,3,1,3,34,No,Travel_Rarely,Sales,9,2,Medical,1,Male,2,Healthcare Representative,Single,48760,2,Y,21,8,1,14,3,11,5,8
1330,3,3,2,4,3,36,No,Travel_Frequently,Human Resources,7,3,Medical,1,Male,1,Research Scientist,Married,26900,0,Y,11,8,0,10,1,9,2,8
1331,3,3,1,4,3,36,No,Travel_Rarely,Research & Development,1,3,Medical,1,Female,2,Manufacturing Director,Divorced,175670,5,Y,13,8,0,7,6,1,0,0
1332,3,3,3,4,4,43,No,Travel_Frequently,Research & Development,3,4,Life Sciences,1,Male,1,Sales Executive,Married,24080,1,Y,12,8,1,25,3,25,4,12
1333,3,4,1,3,2,30,No,Travel_Frequently,Research & Development,10,3,Life Sciences,1,Female,3,Healthcare Representative,Divorced,28140,1,Y,24,8,0,10,2,10,0,9
1334,3,4,3,2,4,33,No,Non-Travel,Sales,7,3,Life Sciences,1,Male,2,Sales Executive,Married,112450,0,Y,21,8,0,8,3,7,0,7
1335,1,3,2,2,3,56,Yes,Travel_Rarely,Research & Development,15,3,Life Sciences,1,Male,2,Laboratory Technician,Married,33120,9,Y,19,8,0,7,1,5,4,3
1336,3,3,1,3,3,51,No,Travel_Rarely,Research & Development,3,2,Other,1,Female,2,Sales Representative,Single,190490,7,Y,14,8,1,23,2,20,15,15
1337,3,4,2,3,2,31,Yes,Travel_Rarely,Research & Development,2,4,Technical Degree,1,Female,3,Sales Executive,Married,21410,4,Y,20,8,0,12,2,7,7,7
1338,2,3,3,2,2,26,No,Travel_Rarely,Sales,17,3,Medical,1,Female,2,Manager,Married,57690,1,Y,19,8,0,5,4,5,4,3
1339,2,3,4,4,2,58,Yes,Travel_Rarely,Sales,2,2,Medical,1,Female,1,Research Scientist,Married,43850,1,Y,13,8,1,40,2,40,15,6
1340,3,4,4,3,2,19,Yes,Travel_Rarely,Research & Development,5,2,Life Sciences,1,Male,1,Manager,Single,53320,1,Y,23,8,1,0,2,0,0,0
1341,3,3,3,4,3,22,No,Travel_Rarely,Sales,29,4,Technical Degree,1,Male,1,Sales Executive,Married,46630,0,Y,13,8,1,3,1,2,2,1
1342,2,3,3,1,2,49,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Female,1,Sales Executive,Married,47240,1,Y,11,8,1,16,3,15,5,11
1343,4,3,2,3,3,43,No,Travel_Frequently,Sales,2,2,Life Sciences,1,Male,1,Sales Executive,Single,32110,4,Y,13,8,0,18,2,3,1,2
1344,4,3,3,4,3,50,No,Travel_Frequently,Research & Development,19,4,Life Sciences,1,Male,2,Sales Executive,Single,53770,4,Y,14,8,1,16,3,2,2,1
1345,2,4,2,3,3,31,Yes,Travel_Rarely,Research & Development,15,1,Medical,1,Female,2,Sales Executive,Married,40660,3,Y,22,8,0,4,2,2,2,2
1346,1,3,3,3,3,41,No,Travel_Rarely,Research & Development,17,2,Other,1,Male,1,Manufacturing Director,Divorced,52080,3,Y,11,8,3,12,2,9,0,7
1347,4,3,3,3,3,26,No,Travel_Rarely,Research & Development,17,4,Life Sciences,1,Male,2,Sales Executive,Married,48770,1,Y,13,8,1,8,5,8,5,7
1348,4,4,2,2,3,36,No,Travel_Rarely,Human Resources,25,1,Human Resources,1,Male,2,Research Scientist,Divorced,31170,6,Y,21,8,1,7,2,3,0,1
1349,4,3,1,4,3,51,Yes,Travel_Frequently,Research & Development,6,3,Life Sciences,1,Female,1,Manager,Single,15690,2,Y,11,8,0,18,2,4,0,3
1350,4,3,4,3,4,39,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,Female,1,Research Scientist,Married,196580,4,Y,13,8,1,17,3,15,5,9
1351,2,3,1,3,3,25,No,Travel_Rarely,Sales,29,1,Medical,1,Female,3,Research Scientist,Married,30690,2,Y,14,8,1,6,3,2,2,2
1352,3,3,3,4,1,30,No,Travel_Rarely,Research & Development,21,1,Medical,1,Male,2,Laboratory Technician,Married,104350,0,Y,11,8,0,12,5,11,4,7
1353,2,3,1,1,4,32,Yes,Travel_Rarely,Research & Development,2,4,Life Sciences,1,Female,2,Research Director,Single,41480,7,Y,15,8,0,10,0,5,0,4
1354,3,4,3,4,2,45,No,Travel_Rarely,Research & Development,2,1,Technical Degree,1,Female,2,Healthcare Representative,Single,57680,5,Y,23,8,1,9,4,6,0,3
1355,3,3,4,3,3,38,No,Travel_Rarely,Research & Development,7,4,Life Sciences,1,Female,2,Research Director,Single,50420,3,Y,16,8,1,19,4,3,2,2
1356,4,3,1,3,2,30,No,Travel_Rarely,Sales,13,3,Marketing,1,Female,2,Laboratory Technician,Single,57700,1,Y,16,8,1,5,2,5,0,4
1357,3,4,4,4,4,32,No,Travel_Frequently,Sales,2,3,Marketing,1,Male,3,Laboratory Technician,Divorced,77560,0,Y,21,8,0,9,3,8,0,7
1358,3,3,4,1,3,30,No,Travel_Rarely,Research & Development,1,3,Medical,1,Female,3,Sales Executive,Divorced,103060,5,Y,13,8,0,8,5,3,2,2
1359,3,3,2,4,3,30,No,Travel_Rarely,Sales,9,3,Medical,1,Male,2,Research Scientist,Single,39360,0,Y,11,8,1,6,3,5,1,2
1360,2,3,4,1,2,41,No,Travel_Frequently,Sales,10,2,Medical,1,Female,3,Manufacturing Director,Divorced,79450,4,Y,12,8,1,21,6,7,7,7
1361,4,3,3,1,3,41,No,Travel_Rarely,Research & Development,10,4,Medical,1,Male,4,Research Scientist,Married,57430,2,Y,12,8,3,7,2,5,1,4
1362,2,3,2,2,3,19,No,Travel_Rarely,Research & Development,1,3,Other,1,Female,5,Manufacturing Director,Single,152020,1,Y,18,8,3,1,2,1,0,0
1363,3,3,2,2,3,40,No,Travel_Frequently,Research & Development,26,4,Medical,1,Male,2,Manufacturing Director,Divorced,54400,1,Y,12,8,1,20,2,20,2,13
1364,3,3,3,2,3,35,No,Travel_Rarely,Sales,8,1,Marketing,1,Female,3,Laboratory Technician,Married,37600,1,Y,14,8,3,10,2,10,0,6
1365,2,3,2,3,1,53,No,Travel_Rarely,Sales,14,2,Life Sciences,1,Female,5,Manufacturing Director,Married,35170,2,Y,12,8,1,13,1,7,4,5
1366,3,3,2,2,1,45,No,Travel_Rarely,Sales,1,4,Technical Degree,1,Male,1,Research Scientist,Divorced,25800,8,Y,17,8,3,20,3,17,0,15
1367,1,3,2,4,3,32,No,Travel_Frequently,Sales,2,2,Life Sciences,1,Female,1,Manufacturing Director,Single,21660,1,Y,19,8,1,9,4,9,3,7
1368,4,3,4,3,3,29,No,Non-Travel,Research & Development,10,4,Technical Degree,1,Male,3,Healthcare Representative,Married,58690,1,Y,11,8,1,10,6,10,0,9
1369,3,3,2,3,3,51,No,Travel_Rarely,Research & Development,1,3,Other,1,Female,3,Research Director,Married,80080,2,Y,15,8,1,10,4,1,0,0
1370,1,3,2,2,2,58,No,Travel_Rarely,Sales,3,3,Marketing,1,Female,1,Research Scientist,Married,52060,4,Y,11,8,3,9,4,1,0,0
1371,3,3,3,4,2,40,No,Travel_Rarely,Research & Development,11,2,Technical Degree,1,Male,4,Laboratory Technician,Married,52950,7,Y,18,8,0,15,4,12,2,11
1372,3,3,3,3,3,34,No,Travel_Frequently,Sales,24,4,Marketing,1,Male,2,Manufacturing Director,Married,164130,6,Y,16,8,0,6,1,4,1,2
1373,3,4,3,4,3,22,No,Travel_Rarely,Research & Development,3,3,Medical,1,Male,1,Laboratory Technician,Married,132690,1,Y,25,8,1,2,2,2,2,2
1374,4,3,4,2,1,27,No,Non-Travel,Research & Development,3,3,Medical,1,Male,1,Healthcare Representative,Divorced,27830,6,Y,16,8,1,6,2,2,2,2
1375,2,3,3,4,1,28,No,Travel_Rarely,Sales,4,4,Life Sciences,1,Male,2,Healthcare Representative,Married,54330,1,Y,13,8,1,5,4,5,0,2
1376,3,3,3,4,1,57,No,Travel_Rarely,Research & Development,3,3,Life Sciences,1,Male,2,Manufacturing Director,Divorced,20130,3,Y,14,8,1,12,5,5,1,4
